Time [s],Packet ID,MOSI,MISO
2.281448200000000,,0x0E,0x0F
2.284422000000000,,0x30,0x20
2.287395800000000,,0x14,0x04
2.290369800000000,,0x80,0x00
2.293343600000000,,0xFD,0xC2
2.329532600000000,,0xB0,0x0B
2.332005800000000,,0x00,0x07
2.334979600000000,,0x20,0x00
2.337953400000000,,0x8E,0x28
2.340927400000000,,0x0E,0x0F
2.343901400000000,,0x30,0x20
2.346875600000000,,0x14,0x04
2.349849600000000,,0x80,0x00
2.352823600000000,,0x85,0xC2
2.389027800000000,,0xB0,0x0B
2.391484800000000,,0x00,0x07
2.394458800000000,,0x20,0x00
2.397432800000000,,0x06,0x28
2.400407000000000,,0x0E,0x0F
2.403381000000000,,0x30,0x20
2.406354800000000,,0x14,0x04
2.409328600000000,,0x80,0x00
2.412302600000000,,0xFD,0xC2
2.448501800000000,,0xB0,0x0B
2.450962400000000,,0x00,0x07
2.453936200000000,,0x20,0x00
2.456910000000000,,0x8E,0x28
2.459883800000000,,0x0E,0x0F
2.462857600000000,,0x30,0x20
2.465831400000000,,0x14,0x04
2.468805400000000,,0x80,0x00
2.471779400000000,,0x85,0xC2
2.507991400000000,,0xB0,0x0B
2.510439400000000,,0x00,0x07
2.513413000000000,,0x20,0x00
2.516387000000000,,0x06,0x28
2.519360800000000,,0x0E,0x0F
2.522334600000000,,0x30,0x20
2.525308600000000,,0x14,0x04
2.528282600000000,,0x80,0x00
2.531256600000000,,0xFD,0xC2
2.567483400000000,,0xB0,0x0B
2.569918200000000,,0x00,0x07
2.572892200000000,,0x20,0x00
2.575866400000000,,0x8E,0x28
2.578840600000000,,0x0E,0x0F
2.581814600000000,,0x30,0x20
2.584788600000000,,0x14,0x04
2.587762600000000,,0x80,0x00
2.590736400000000,,0x85,0xC2
2.626963400000000,,0xB0,0x0B
2.629397600000000,,0x00,0x07
2.632371600000000,,0x20,0x00
2.635345600000000,,0x06,0x28
2.638319400000000,,0x0E,0x0F
2.641293400000000,,0x30,0x20
2.644267400000000,,0x14,0x04
2.647241400000000,,0x80,0x00
2.650215400000000,,0xFD,0xC2
2.686457000000000,,0xB0,0x0B
2.688876800000000,,0x00,0x07
2.691850800000000,,0x20,0x00
2.694825000000000,,0x8E,0x28
2.697799000000000,,0x0E,0x0F
2.700773000000000,,0x30,0x20
2.703747000000000,,0x14,0x04
2.706721000000000,,0x80,0x00
2.709695000000000,,0x85,0xC2
2.745934800000000,,0xB0,0x0B
2.748356600000000,,0x00,0x07
2.751330600000000,,0x20,0x00
2.754304600000000,,0x06,0x28
2.757278400000000,,0x0E,0x0F
2.760252600000000,,0x30,0x20
2.763226600000000,,0x14,0x04
2.766200600000000,,0x80,0x00
2.769174600000000,,0xFD,0xC2
2.805450400000000,,0xB0,0x0B
2.807836200000000,,0x20,0x07
2.810810000000000,,0x20,0x00
2.813784000000000,,0x8E,0x28
2.816757800000000,,0x0E,0x0F
2.819731600000000,,0x30,0x20
2.822705400000000,,0x14,0x04
2.825679400000000,,0x81,0x00
2.828653200000000,,0xA6,0xC2
2.865005600000000,,0xB0,0x0B
2.867313600000000,,0x20,0x07
2.870287600000000,,0x20,0x00
2.873261600000000,,0x06,0x28
2.876235600000000,,0x0E,0x0F
2.879209600000000,,0x30,0x20
2.882183800000000,,0x14,0x04
2.885157800000000,,0x81,0x00
2.888131800000000,,0x1E,0xC2
2.924191600000000,,0xB0,0x0B
2.926792200000000,,0x00,0x07
2.929766000000000,,0x20,0x00
2.932739800000000,,0x8E,0x00
2.935713600000000,,0x0E,0x0F
2.938687400000000,,0x30,0x20
2.941661200000000,,0x15,0x04
2.944635000000000,,0x80,0x00
2.947609000000000,,0x86,0x9A
2.984073800000000,,0xB0,0x0B
2.986270200000000,,0x00,0x07
2.989244000000000,,0x20,0x00
2.992218000000000,,0x06,0x00
2.995191800000000,,0x0E,0x0F
2.998165800000000,,0x30,0x20
3.001139600000000,,0x15,0x04
3.004113600000000,,0x80,0x00
3.007087400000000,,0xFE,0x9A
3.043264200000000,,0xB0,0x0B
3.045747800000000,,0x00,0x07
3.048721600000000,,0x20,0x00
3.051695400000000,,0x8E,0x00
3.054669200000000,,0x0E,0x0F
3.057643000000000,,0x30,0x20
3.060616800000000,,0x15,0x04
3.063590600000000,,0x80,0x00
3.066564600000000,,0x86,0x9A
3.103041800000000,,0xB0,0x0B
3.105224800000000,,0x00,0x07
3.108198600000000,,0x20,0x00
3.111172400000000,,0x06,0x00
3.114146200000000,,0x0E,0x0F
3.117120000000000,,0x30,0x20
3.120094000000000,,0x15,0x04
3.123067800000000,,0x80,0x00
3.126041600000000,,0xFE,0x9A
3.162254800000000,,0xB0,0x0B
3.164702400000000,,0x00,0x07
3.167676400000000,,0x20,0x00
3.170650200000000,,0x8E,0x00
3.173624200000000,,0x0E,0x0F
3.176598200000000,,0x30,0x20
3.179572200000000,,0x15,0x04
3.182546200000000,,0x80,0x00
3.185520200000000,,0x86,0x9A
3.221658800000000,,0xB0,0x0B
3.224183200000000,,0x00,0x07
3.227157200000000,,0x20,0x00
3.230131200000000,,0x06,0x00
3.233105000000000,,0x0E,0x0F
3.236079000000000,,0x30,0x20
3.239053000000000,,0x15,0x04
3.242027000000000,,0x80,0x00
3.245001000000000,,0xFE,0x9A
3.281484600000000,,0xB0,0x0B
3.283660000000000,,0x00,0x07
3.286633800000000,,0x20,0x00
3.289607600000000,,0x8E,0x00
3.292581400000000,,0x0E,0x0F
3.295555200000000,,0x30,0x20
3.298529000000000,,0x15,0x04
3.301502600000000,,0x80,0x00
3.304476600000000,,0x86,0x9A
3.340722600000000,,0xB0,0x0B
3.343137200000000,,0x00,0x07
3.346111200000000,,0x20,0x00
3.349085000000000,,0x06,0x00
3.352059000000000,,0x0E,0x0F
3.355033000000000,,0x30,0x20
3.358006800000000,,0x15,0x04
3.360980800000000,,0x80,0x00
3.363954600000000,,0xFE,0x9A
3.399974800000000,,0xB0,0x0B
3.402614800000000,,0x00,0x07
3.405588600000000,,0x20,0x00
3.408562400000000,,0x8E,0x00
3.411536200000000,,0x0E,0x0F
3.414510000000000,,0x30,0x20
3.417483800000000,,0x15,0x04
3.420457600000000,,0x80,0x00
3.423431600000000,,0x86,0x9A
3.459798200000000,,0xB0,0x0B
3.462090800000000,,0x00,0x07
3.465064600000000,,0x20,0x00
3.468038400000000,,0x06,0x00
3.471012200000000,,0x0E,0x0F
3.473986200000000,,0x30,0x20
3.476960000000000,,0x15,0x04
3.479933800000000,,0x80,0x00
3.482907800000000,,0xFE,0x9A
3.519039600000000,,0xB0,0x0B
3.521569000000000,,0x00,0x07
3.524543000000000,,0x20,0x00
3.527517000000000,,0x8E,0x00
3.530490800000000,,0x0E,0x0F
3.533464600000000,,0x30,0x20
3.536438600000000,,0x15,0x04
3.539412400000000,,0x80,0x00
3.542386400000000,,0x86,0x9A
3.578866000000000,,0xB0,0x0B
3.581047600000000,,0x00,0x07
3.584021600000000,,0x20,0x00
3.586995600000000,,0x06,0x00
3.589969600000000,,0x0E,0x0F
3.592943600000000,,0x30,0x20
3.595917600000000,,0x15,0x04
3.598891600000000,,0x80,0x00
3.601865400000000,,0xFE,0x9A
3.638104400000000,,0xB0,0x0B
3.640526600000000,,0x00,0x07
3.643500600000000,,0x20,0x00
3.646474400000000,,0x8E,0x00
3.649448400000000,,0x0E,0x0F
3.652422200000000,,0x30,0x20
3.655396000000000,,0x15,0x04
3.658370000000000,,0x80,0x00
3.661344000000000,,0x86,0x9A
3.697931200000000,,0xB0,0x0B
3.700005600000000,,0x00,0x07
3.702979600000000,,0x20,0x00
3.705953600000000,,0x06,0x00
3.708927600000000,,0x0E,0x0F
3.711901600000000,,0x30,0x20
